9218;"A PALESTRA COMO INSTRUMENTO MOTIVACIONAL NO ENSINO ABORDANDO O TEMA ""MULHERES NA CI NCIA"" .";ISABELE DA SILVA FRANCELINO, JAILSON MACHADO FERREIRA, JOEDNA SABINO DE SOUZA, LAYCE ALICY CUNHA ALVES PONTES, MAYZZA M·RCIA ARA˙JO DO NASCIMENTO;IFPB;CI NCIAS HUMANAS;BANNER
9217;CONSTRU«√O E AN¡LISE DE UM MOTOR E”LICO COM ROTOR TIPO SAVONIUS, PARA BOMBEAMENTO DE ¡GUA;CARLOS ELIZIO COTRIM, SABRINE  OLIVEIRA RIBEIRO;IF BAIANO;CI NCIAS AGR¡RIAS;ORAL
9215;DESMISTIFICANDO MITOS ACERCA DOS ESTUDANTES DO PROEJA;JACKSON FILIPE SILVA SANTOS, MARIA DE FATIMA FEITOSA AMORIM GOMES, MARINAIDE LIMA DE QUEIROZ FREIRE, PAULO  MARINHO;IFAL,  UFAL;CI NCIAS HUMANAS;BANNER
9213;LEVANTAMENTO DE DADOS PARA MANEJO RACIONAL DA IRRIGA«√O EM ¡REA DE PEQUENOS PRODUTORES RURAIS;WILTEMBERG BRITO PEREIRA;IF Sert„o PE;CI NCIAS AGR¡RIAS;BANNER
9211;AVALIA«√O DA QUALIDADE MICROBIOL”GICA DA ¡GUA DOS BEBEDOUROS DE UMA INSTITUI«√O P⁄BLICA DE ENSINO NA CIDADE DE BARREIROS ñ PE;JOSÈ CLEITON SANTOS SILVA, KAIAN CLEBER ALVES, LUZIA MORGANA DE MELO LOPES, MARCOS JULIANO GOUVEIA, TONNY CLEY CAMPOS LEITE;IFPE;CI NCIAS AGR¡RIAS;BANNER
9203;UM ESTUDO SOBRE O COMPOSTO PROMOCIONAL NA CONSOLIDA«√O DA MARCA DE UMA EMPRESA DE FAST FOOD;FRANCISCO  DIASSIS, GABRIEL  NEVES, MARIA BIANCA BEZERRA, MARIA DE F·TIMA OLIVEIRA;IFPB;CI NCIAS SOCIAIS APLICADAS;BANNER
9200;CRESCIMENTO DE MUDAS DE MARACUJAZEIRO EM DOIS TIPOS DE RECIPIENTES E SUBSTRATOS;ALEXSANDRO DOS SANTOS BRITO, CLÈRISTON BATISTA COSTA, SILVANA SOUZA SILVA, WELLINGTON LEITE DA SILVA;IFBA;CI NCIAS AGR¡RIAS;BANNER
9196;AN¡LISES MORFOL”GICAS E FÕSICO-QUÕMICAS DAS MICROPARTÕCULAS DA PR”POLIS VERMELHA DE ALAGOAS;ABIANE MARIA GOMES DE SOUZA SILVA, ILZA FERNANDA BARBOZA BUARTE, IRINALDO DINIZ BASÌLIO J˙NIOR, JACQUELINE ANTARES DINIZ BASÌLIO, VALDEMIR DA COSTA SILVA;UFAL;CI NCIAS DA SA⁄DE;ORAL
9195;ATENDIMENTO EDUCACIONAL ESPECIALIZADO NA SALA DE RECURSOS MULTIFUNCIONAIS EM UMA ESCOLA MUNICIPAL DE SENHOR DO BONFIM-BA: PERCEP«√O DOS SUJEITOS ENVOLVIDOS;FABRÌCIO  LADEIRA PINTO, KALINE JUREMA JAMBEIRO ROCHA, MANOEL  AMORIM PAIX„O, VANESSA  GOMES LOPES ANGELIM;IFBaiano, UFPE;CI NCIAS HUMANAS;BANNER
9194;DIAGN”STICO DA OLERICULTURA DO MUNICÕPIO DE CONCEI«√O DO ARAGUAIA, PAR¡.;WESTEFANN  DOS SANTOS SOUSA;IFPA;CI NCIAS AGR¡RIAS;BANNER
9193;ABORDAGEM DE TEMAS GERADORES NO ENSINO DE CI NCIAS PARA A EDUCA«√O DE JOVENS E ADULTOS;CAÌQUE  RODRIGUES DE CARVALHO SOUSA, EMANOELA  MOREIRA MACIEL, SANNA SOFIA  ALVES DA COSTA;IFPI;CI NCIAS HUMANAS;BANNER
9192;PERFIL E CONDI«’ES DE SA⁄DE E TRABALHO DOS DOCENTES DO IFAC ñ CAMPUS RIO BRANCO;MICHELE  ROCHA MIRANDA;IFAC;CI NCIAS DA SA⁄DE;BANNER
9190;MOBILIDADE URBANA EM S√O GON«ALO DO AMARANTE: INTEGRA«√O DOS DISTRITOS;DIOGO ROBSON MONTE FERNANDES, EDINARIA PATRICIO DA SILVA, RODRIGO AUGUSTO DA SILVA PIMENTEL, SAMUEL MARCELINO DOS SANTOS SILVA, THUYSA  ANDRIELLY DA SILVA NASCIMENTO;IFRN;CI NCIAS SOCIAIS APLICADAS;BANNER
9189;RECICLANDO M¡QUINAS CA«A NÕQUEIS PARA IMPLEMENTA«√O DE TERMINAIS DE ACESSO ¿ INTERNET;FRANCISCO WILCLEY  LIMA, GUILHERME  ESMERALO, …RICO VINICIO  BATISTA;IFCE;CI NCIAS EXATAS E DA TERRA;BANNER
9188;DESTINO DOS RESÕDUOS DO ”LEO DE COZINHA DAS RESID NCIAS DOS ALUNOS DOS CURSOS DA ¡REA AMBIENTAL DO INSTITUTO FEDERAL DE ENSINO;LUÌS GUSTAVO DE MATTOS BARBOSA, MINTON  BEZERRA DO VALE, THEREZA  MARINHO LOPES DE OLIVEIR;IFRN;ENGENHARIAS;BANNER
9184;DIVERSIDADE DE G NERO NO MERCADO DE TRABALHO;ANA VICTÛRIA DIAS DA COSTA, BEATRIZ OLIVEIRA MATOS, BRUNNA SUELLEN MARTINS BARRETO, EDUARDO  SOUZA SILVA, SOFIA  DIAS ALMEIDA ROQUE;IFS,  OUTROS;CI NCIAS HUMANAS;BANNER
9183;EDUCA«√O FISICA ESCOLAR INCLUSIVA: ENSINO DO JIU JITSU PARA ALUNOS DEFICIENTES AUDITIVOS;ADENILSON TARGINO ARA˙JO J˙NIOR, IGOR NASCIMENTO VEIGA, LARA LAVYNNE SILVA SANTOS, RITHA CORDEIRO DE SOUSA LIMA;IFPB;CI NCIAS DA SA⁄DE;ORAL
9181;EXPANS√O DA EDUCA«√O PROFISSIONAL NO BRASIL E DA EDUCA«√O A DIST¬NCIA NO IFMS;AZENAIDE ABREU SOARESEXPANS√O DA EDUCA«√O PROFISS VIEIRA;IFMS;CI NCIAS HUMANAS;BANNER
9180;ESTUDO GRANULOM…TRICO DE MASSAS CER¬MICAS DE TIJOLOS PRODUZIDOS NO PIAUÕ;ALINE ALVES MIHOMEM DA SILVA, DANILO DE OLIVEIRA MONTEIRO, ITHALO BRUNO DE S. SOBRAL, JEFFERSON DA CRUZ SANTOS, LUCIANA MENDES R. DE SOUSA, ROBERTO ARRUDA LIMA SOARES;IFPI;ENGENHARIAS;BANNER
9178;SUCESSOS E MALOGROS EMPRESARIAIS: EMPREENDEDORES EM BURITICUPU-MA;ANTONIO JORLAN SOARES ABREU, BEATRIZ PEREIRA SOUSA, LUCELIA SILVA ALMEIDA;IFMA;CI NCIAS SOCIAIS APLICADAS;BANNER
9175;JUVENTUDE E POLÕTICAS P⁄BLICAS: ABRANGÍNCIA E RELEV‚NCIA;ANTONIO JORLAN SOARES ABREU, JHONATA WILSON PEREIRA FERNANDES, RAILSON SILVA PAZ;IFMA;CI NCIAS SOCIAIS APLICADAS;BANNER
9170;AVALIA«√O DOS ATRIBUTOS SENSORIAIS E ACEITABILIDADE DO DOCE DE MANGA CREMOSO ACRESCIDO DE CASCA DA VARIEDADE MANGUITA;FABIANA  COSTA OLIVEIRA;IFBA;CI NCIAS AGR¡RIAS;BANNER
9168;PACIENTES VÕTIMAS DE TRAUMATISMO CRANIOENCEF¡LICO: O PERFIL EPIDEMIOL”GICO NA ADMISS√O DA EMERG NCIA DE UM HOSPITAL P⁄BLICO EM CARUARU-PE;ANA CARLA SILVA ALEXANDRE, ELIZANDRA REGINA DOS SANTOS GOMES, MANUELA DE SIQUEIRA FREIRE, MARIA DO SOCORRO DE OLIVEIRA COSTA, NATH·LIA ROBERTA DE M. B. SERAFIM;IFPE;CI NCIAS DA SA⁄DE;BANNER
9166;OBTEN«√O DE NANOEMULS√O MAGN…TICA O/A CONTENDO ”LEO DE COCO;ALICE SPERANDIO PORTO, ANDREZA PEREIRA MENDONÁA, MATEUS DUARTE VIEIRA, VICTORIA CASTELLAN SANTOS;IFRO;CI NCIAS BIOL”GICAS;ORAL
9165;APLICA«√O DO FUNGO PHANEROCHAETE CRYSOSPORIUM EM BIORREATORES PARA TRATAMENTO DE ¡GUA CONTAMINADA POR GASOLINA;ALYNE  VASCONCELOS CAVALCANTE, CARLOS RONALD PESSOA WANDERLEY, GLÛRIA  MARINHO, KELLY  RODRIGUES, PATRÌCIA  CELESTINO;IFCE;ENGENHARIAS;BANNER
9164;HIST”RIA E MEM”RIA DO CAMPUS BURITICUPU;ANTONIO JORLAN SOARES ABREU, JHONATA WILSON PEREIRA FERNANDES, RAILSON SILVA PAZ;IFMA;CI NCIAS SOCIAIS APLICADAS;BANNER
9158;JIU-JITSU E DESEMPENHO DE FOR«A ISOM…TRICA EM ATLETAS: AN¡LISE ANTES E AP”S UMA COMPETI«√O;ADENILSON TARGINO ARA˙JO J˙NIOR, CARLOS RENATO PAZ, MARIA DO SOCORRO CIRILO-SOUSA, PEDRO AUGUSTO MARIZ DANTAS;IFPB,  UFPB;CI NCIAS DA SA⁄DE;BANNER
9144;O DESENVOLVIMENTO ECON‘MICO EM PEDRO AFONSO: UMA AN·LISE EX ANTE E EX POST A IMPLANTAÁ„O DA BUNGE;CLAUBER  ROSANOVA, HELLEN ARAUJO AMARAL, JOSEANE RIBEIRO DE MENEZES GRANJA, LEONARDO BRASIL CARVALHO, TUANNY BONFIM BATISTA MACEDO;IFTO;CI NCIAS SOCIAIS APLICADAS;BANNER
9142;APLICA«√O DE QUEST√O SOCIOCIENTÕFICA (QSC) NO ENSINO M…DIO: CONSUMO CONSCIENTE X PLUBLICIDADE INFANTIL;MÙNICA  SILVEIRA;IFBA;MULTIDISCIPLINAR;ORAL
9135;A VERMICOMPOSTAGEM COMO PR¡TICA DE EDUCA«√O AMBIENTAL NO PARQUE ZOOBOT¬NICO ARRUDA C¬MARA (BICA), JO√O PESSOA (PB);RICARDO  FRANÁA ALVES;IFPB;MULTIDISCIPLINAR;BANNER
9134;BRINCAR E O DESENVOLVIMENTO DAS HABILIDADES MOTORAS B¡SICAS;ANNA KARINE QUEIROGA GUIMAR„ES, CÌCERA ARIANE RODRIGUES BEZERRA COSTA, MARIA TAIN· ALVES FIGUÍIREDO, RICHARDSON DYLSEN SOUZA CAPISTRANO, ROSANA CABRAL PINHEIRO;IFCE;CI NCIAS DA SA⁄DE;BANNER
9130;AVALIA«√O DAS CONDI«’ES MICROBIOL”GICAS E SANIT¡RIAS DE CACHORROS-QUENTES COMERCIALIZADOS POR AMBULANTES NA CIDADE DE GUANAMBI-BA;VINÌCIUS  CASTRO;IF BAIANO;CI NCIAS AGR¡RIAS;ORAL
9129;SUPERVIS”RIO EM TEMPO REAL DA REA«√O DE TRANSESTERIFICA«√O DO ”LEO DE SOJA POR ROTA METÕLICA NA PRODU«√O DE BIODIESEL;ANTONIO CARLOS SALES VASCONCELOS;IFMA;ENGENHARIAS;BANNER
9128;MOTIVA«√O DE PESSOAS: UM ESTUDO DE CASO EM UMA ìEMPRESA Xî ¿ LUZ DA TEORIA DAS NECESSIDADES SOCIALMENTE ADQUIRIDAS;JOSEANE SILVA RODRIGUES, THIAGO JOSÈ DE AZEVEDO LOUREIRO;IFRN;CI NCIAS SOCIAIS APLICADAS;ORAL
9123;REGISTRO DA MEM”RIA MUSICAL MONTEIRENSE: ACERVO DIGITAL GRATUITO;CYRAN COSTA CARNEIRO DA CUNHA, JADSON ALEXANDRE TEIXEIRA DE SOUZA;IFPB,  OUTROS;MULTIDISCIPLINAR;BANNER
9120;TERCEIRIZA«√O NO SERVI«O P⁄BLICO: UM PARADOXO;ARTHUR ADRIANO LIMA SANTOS, KARMEM HELLEN BARBOSA DE SOUZA OLIVEIRA;IFAL;CI NCIAS HUMANAS;ORAL
9119;ACIDENTES EM TUBULA«’ES INDUSTRIAIS NO BRASIL;TAYNARA LACERDA BRASILEIRO;IFPB;ENGENHARIAS;ORAL
9112;IMPLEMENTA«√O DE UMA POLÕTICA DE SEGURAN«A DA INFORMA«√O EM UMA INSTITUI«√O PRIVADA ESCOLAR;IVO SÛCRATES  MORAES DE OLIVEIRA, LETÌCIA  RIBEIRO P. DE OLIVEIRA, MARCELO  S. SOUSA, SANDRO  J. R. DA SILVA;IFTO,  USP;CI NCIAS EXATAS E DA TERRA;BANNER
9111;DIETA DE TROPIDURUS HISPIDUS (SQUAMATA: TROPIDURIDAE), CAPTURADOS NO INSTITUTO FEDERAL DE EDUCA«√O, CI NCIA E TECNOLOGIA DA PARAÕBA, CAMPUS CAMPINA GRANDE.;IGOR ELOI MOREIRA, MARIA AVANY BEZERRA GUSM„O, MATEUS LIMA BERNARDO, JOSE ADEILDO LIMA FILHO, MARCO TULLIO LIMA DUARTE;IFPB,  UEPB;CI NCIAS BIOL”GICAS;BANNER
9107;POSSIBILIDADE DE GERENCIAMENTO DOS RESÕDUOS S”LIDOS PRODUZIDOS NO INSTITUTO FEDERAL;ANA L˙CIA SOARES MACHADO, ERIKA FERREIRA GAMA, JORGE MICHEL SANTOS DE VASCONCELLOS;IFAM;MULTIDISCIPLINAR;BANNER
9104;PROBLEMAS NA REGULAMENTA«√O DOS N⁄CLEOS DE ATENDIMENTO ESPECIALIZADO;FERNANDA  PEREIRA SANTOS;IFBA;MULTIDISCIPLINAR;BANNER
9092;A INFLUÍNCIA DA TEXTURIZAÁ„O E CAMADA ANTIRREFLETIVA NA REFLET‚NCIA EM CÈLULAS SOLARES DE SILÌCIO MONOCRISTALINO;DANIANI SOUZA GONDIM, LAUDELINO ALMEIDA GALV„O, RAFAEL  TANAJURA;IFBA;ENGENHARIAS;BANNER
9090;CARACTERIZA«√O FÕSICO-QUÕMICA DE QUEIJOS MINAS PADR√O ARTESANAL COMERCIALIZADOS NA FEIRA LIVRE DO MUNICÕPIO DE CANDIBA-BA;DANIELA ANA  ELIZEU CRUZ GUIMAR„ES;IF BAIANO;CI NCIAS AGR¡RIAS;BANNER
9088;COMPARTILHAMENTO DE MANEJO DO PLANTIO DO MORANGO EM BUSCA DA REDU«√O DOS IMPACTOS AMBIENTAIS;CARLOS  CEZAR DA SILVA, GESLAINE  FRIMAIO, SHENATTA  RIBEIRO, TAIANE  SILVA, JO„O  GOMES;IFS,  OUTROS;MULTIDISCIPLINAR;BANNER
9082;USO DO ARCGISÆONLINE PARA DISPONIBILIZA«√O DOS DADOS DO PROJETO ¡GUAS DE AREIAS;ANAMARIA SOUSA DUARTE, FERNANDA CL·UDIA BARBOZA DA SILVA, GIRLAYNE SANTANA NORBERTO DA SILVA, ION· MARIA BELTR„O RAMEH BARBOSA;IFPE;ENGENHARIAS;BANNER
9081;PERCEPÁ„O DO TURISTA SOBRE HOSPITALIDADE: UM ESTUDO NA ROTA ECOLÛGICA ALAGOANA;UILLIANE FAUSTINO DE LIMA GONÁALVES, ADEMAR DA SILVA PAULINO, GILDO RAFAEL DE ALMEIDA SANTANA, MARIELLE CRISTINA DA SILVA MENDONÁA;IFAL;CI NCIAS SOCIAIS APLICADAS;BANNER
9079;AVALIA«√O DA DISPOSI«√O A PAGAR PELA REVITALIZA«√O E PRESERVA«√O DO RIO GRANJEIRO NO MUNICÕPIO DE CRATO-CE;BRENDA MANUELE DA ROCHA LIMA, IARA LÌCIA PEREIRA LIMA, IVONILDO DOS SANTOS SILVA, MARIA LUCINEIDE GOMES SILVA, ROSEMARY DE MATOS CORDEIRO;IFCE;MULTIDISCIPLINAR;BANNER
9076;UMA INVESTIGAÁ„O: APROVEITAMENTO DE ¡GUAS N„O POT·VEIS EM UM INSTITUTO FEDERAL DE EDUCAÁ„O DA BAHIA (IFBA);ENIO RAMOS SACRAMENTO;IFBA;ENGENHARIAS;ORAL
9075;APLICANDO PR¡TICAS EDUCACIONAIS PARA A INCLUS√O DE AVALIA«’ES DE REFER NCIA DO BRASIL NAS AULAS DE MATEM¡TICA;DIOGO  MILAGRES, GELSON  DOS SANTOS J˙NIOR, LUZIT‚NIA  DALL'AGNOL, MARINA  BARBOZA;IFMS,  OUTROS;CI NCIAS EXATAS E DA TERRA;ORAL
9063;IGARAP… CENTRAL: CONDI«’ES AMBIENTAIS E PERCEP«√O DA 2 POPULA«√O QUE VIVE EM SEU ENTORNO;APARECIDA GASQUEZ DE SOUZA, MARCILEI AUGUSTA SILVA, RAIANE AGUSTINHO LOPES, WILLIAM KENNEDY DO AMARAL SOUZA;IFRO,  OUTROS;CI NCIAS BIOL”GICAS;BANNER
9061;O USO DO BIODIESEL COMO ALTERNATIVA AO DIESEL DERIVADO DO PETR”LEO;CAMILA DA SILVA GOMES, DIVANIRA FERREIRA MAIA, ILIANA DE OLIVEIRA GUIMAR„ES;IFPB;ENGENHARIAS;BANNER
9058;TRATAMENTOS PR…-GERMINATIVOS E CRESCIMENTO INICIAL EM FAVA DíANTA (DIMORPHANDRA MOLIS BENTH).;ANTONIO MARCOS  DA SILVA ABREU, ANTÙNIO DE ASSIS LOPES SILVA, BEATRIZ  DE ABREU ARA˙JO, FRANCISCO JOSÈ  CARVALHO MOREIRA, MARCIO  FACUNDO ARAG„O;IFCE;CI NCIAS AGR¡RIAS;BANNER
9055;DIN‚MICA E ESPECTROSCOPIA DOS COMPLEXOS DE VAN DER WAALS D2O-D2, D2O-N2, D2O-O2, D2O-CH4, ND3-D2,ND3-O2 E ND3-CH4;FRANCISCO DEILSON  SOUSA, JESUINO  MARTINS, JOSÈLLIA  COSTA, RHUIAGO  OLIVEIRA, SALVINO  COIMBRA-FILHO;IFMA,  OUTROS;CI NCIAS EXATAS E DA TERRA;ORAL
9054;AUTONOMIA FUNCIONAL E RISCO DE QUEDAS EM IDOSOS PARTICIPANTES DE UM PROGRAMA DE ATIVIDADE FÕSICA NO IFRN MOSSOR”;GABRIEL VITOR MEDEIROS MAIA, MONICA MESSIAS DE MESQUITA, T‚MARA TICYANA OLIVEIRA SILVA DA FONSÍCA, VICTORIA JULIANA ALMEIDA FERREIRA;IFRN;CI NCIAS DA SA⁄DE;BANNER
9051;OS IMPACTOS DA TECNOLOGIA DA INFORMAÁ„O NA EDUCAÁ„O;EDYFRAN MEDEIROS FERNANDES, MAURÌCIO RABELLO SILVA, VICTOR ANDRÈ PINHO OLIVEIRA;IFPB;MULTIDISCIPLINAR;BANNER
9044;AN¡LISE DA MOBILIDADE DE TRANSPORTE DE UM EMPREENDIMENTO COMERCIAL;JUSSARA SOCORRO CURY MACIEL, KIRSSIA MATOS ISAAC SAHDO;IFAM;ENGENHARIAS;BANNER
9042;MATEM¡TICA, M⁄SICA E EDUCA«√O;ELA GOMES ARA˙JO, ELA LEITE FREITAS, ELA PACHECO LIRA, ELA SELHORST SOARES, ELE MIRANDA ALMEIDA;IFRO;CI NCIAS HUMANAS;BANNER
9038;UM ESTUDO SOBRE A EVAS„O PROFISSIONAL TÈCNICA NO CURSO DE INFORM·TICA DO IFPI, CAMPUS PARNAÌBAñ PI;JO„O LUCAS OLIVEIRA DO NASCIMENTO, KAROLENE VERAS DA SILVA, RENATA CRISTINA DA CUNHA;IFPI;CI NCIAS HUMANAS;BANNER
9037;AVALIAÁ„O SOB DIFERENTES MÈTODOS PARA SUPERAÁ„O DA DORMÍNCIA EM SEMENTES DE LUFFA CYLINDRICA;GEOGE VIEIRA CARLOS;IFPE;CI NCIAS AGR¡RIAS;BANNER
9035;BIOPRODU«√O DE ¡CIDO CÕTRICO POR ASPERGILLUS NIGER;ALYNE  VASCONCELOS CAVALCANTE, CARLOS RONALD  PESSOA WANDERLEY, GLÛRIA  MARINHO, KELLY  RODRIGUES, NATH·LIA  ARA˙JO MAGALH„ES;IFCE;CI NCIAS BIOL”GICAS;BANNER
9033;MICROSC”PIO CASEIRO: UMA ALTERNATIVA PARA A MELHORIA DO ENSINO DE CITOLOGIA NAS ESCOLAS COM AUS NCIA DE LABORAT”RIOS DE CI NCIAS;ALUAN ALONCIO PONTES, ANNE TAYNARA GUEDES MOREIRA, DANILO DE SOUSA BARBOSA, JO·DSON  RODRIGUES DA SILVA FREITAS, JO„O LUCAS COLARES COSTA;IFAP;CI NCIAS BIOL”GICAS;BANNER
9032;DIN¬MICA DA OCUPA«√O E USO DO TERRENO DO MUNICÕPIO DE URU«UÕ ñ PIAUÕ, BRASIL;LUCIANO CAVALCANTE DE JESUS FRANÁA;UFVJM;CI NCIAS AGR¡RIAS;BANNER
9031;CARACTERIZA«√O FÃSICO-QUÃMICA DE BOLO DE MARCA COMERCIAL;ELINEZ CARNEIRO MOREIRA, GLEYCIANE SOUZA SANTOS, MICHELLE COSTA PIGNATA, MISLANE CIRÌACO DE OLIVEIRA, POLIANA  ROCHA SANTOS;IF BAIANO;CI NCIAS AGR¡RIAS;BANNER
9028;ASPECTOS CLÌNICOS E EPIDEMIOLÛGICOS DOS PACIENTES ACOMETIDOS POR ANIMAIS PEÁONHENTOS NO ESTADO DE PERNAMBUCO;ANA CARLA SILVA ALEXANDRE, JOSE ROMERO DINIZ, LUANA BESSERRA CABRAL, MARIA AMANDA LIMA BATISTA, …RIKA MARIA DE OLIVEIRA MAIA;IFPE;CI NCIAS DA SA⁄DE;BANNER
9026;PRODU«√O DE FERMENTADO ALCO”LICO MISTO DE ABACAXI/UMBU;AM·LIA MICHELLE GOMES COSTA, ELINEZ CARNEIRO MOREIRA, GLEYCIANE SOUZA SANTOS, MISLANE CIRÌACO DE OLIVEIRA, POLIANA  ROCHA SANTOS;IF BAIANO;CI NCIAS AGR¡RIAS;BANNER
9025;TRATAMENTO DE ¡GUAS PRODUZIDAS ORIGINADA DA EXPLORA«√O PETROLIFERA CONTAMINADA COM SULFETOS;ANA KARLA COSTA DE OLIVEIRA, ARIANA HAYELLY MACIEL PINHEIRO, EVELLEN DAYANE LUZ DA SILVA, SARA MARIA CALDAS REGO, SILVIA MARIA SILVA DE ARA˙JO;IFRN;ENGENHARIAS;ORAL
9023;AN·LISE DO FLUXO DE ESTUDANTES NA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA CAMPUS VITÛRIA DA CONQUISTA;GRASIELE  DE OLIVEIRA CRUZ, KAIQUE  BRITO MOREIRA, LARA  DE OLIVEIRA CARVALHO, MANOEL MESSIAS COUTINHO MEIRA, POLYANE  ALVES SANTOS;IFBA;CI NCIAS SOCIAIS APLICADAS;BANNER
9020;ALIMENTA«√O DURANTE O TRABALHO DE PESCA E MARISCAGEM EM SANTO AMARO ñ BA;LIVIA EDUARDA  OLIVEIRA DE ARA˙JO, MARIA DAS GRAÁAS  MEIRELLES CORREIA;IFBA;CI NCIAS HUMANAS;BANNER
9019;PARASITOSES INTESTINAIS: PROMO«√O DE SABERES ATRAV…S DE UMA ATIVIDADE L⁄DICA;FABIO ARAUJO SILVA;IFRO;CI NCIAS HUMANAS;BANNER
9018;ESPA«O URBANO E IDENTIT¡RIO NA POESIA DE DAM¡RIO DACRUZ;MARIA DAS GRAÁAS MEIRELLES CORRÍIA, RODRIGO  DE CARVALHO OLIVEIRA;IFBA;LINGUÕSTICA, LETRAS E ARTES;ORAL
9015;PERFIL DOS PACIENTES ONCOLÛGICOS EM USO DO TRATAMENTO FORA DO DOMICÌLIO - TFD DO MUNICÌPIO DE PESQUEIRA-PE.;CYNTHIA ROBERTA DIAS TORRES SILVA, MARIA DO SOCORRO DE OLIVEIRA COSTA, NELSON MIGUEL GALINDO NETO, …RIKA MARIA DE OLIVEIRA MAIA;IFPE;CI NCIAS DA SA⁄DE;BANNER
9008;CAPOEIRA NA ESCOLA: UM OLHAR A PARTIR DA PERSPECTIVA DOS ALUNOS DO ENSINO FUNDAMENTAL II.;JERRE ADRIANE  AZEVEDO;UNEB;CI NCIAS DA SA⁄DE;ORAL
9006;INTEGRAÁ„O DE TRÍS TIPOS DE GESTıES COMO VANTAGEM COMPETITIVA: UM ESTUDO DE CASO EM UMA DISTRIBUIDORA DE LIVROS;CAMILA  MONTEIRO;IFRN;ENGENHARIAS;BANNER
9004;MEDICALIZAÁ„O DO POVO XUKURU DE CIMBRES: REFLEXO NA SA˙DE MENTAL DA POPULAÁ„O ATENDIDA NO POLO BASE DE SA˙DE INDÌGENA;DIANA MARTA SOUZA TORRES, JULIANE DA SILVA PEREIRA, LUANA BESERRA CABRAL, MARCILENE BATISTA DE HOLANDA, VALQUIRIA FARIAS BEZERRA BARBOSA;IFPE;CI NCIAS DA SA⁄DE;BANNER
9002;LOGÕSTICA REVERSA APLICADA ¿ REUTILIZA«√O DA ¡GUA DE AR CONDICIONADO DO IFTO-CAMPUS PORTO NACIONAL;ANTÙNIO LUÌS  DE ARAUJO DA CUNHA, LAYONEL  GOMES SOUSA, LUANA  QUADROS DOS SANTOS, LUCIVANIA  PEREIRA GLORIA, PAULO CESAR DE SOUSA PATRÌCIO;IFTO;CI NCIAS SOCIAIS APLICADAS;BANNER
8999;ESTUDO DA EFICI NCIA DE POLÕMERO NATURAL EXTRAÕDO DE CACTOS COMO AUXILIAR NOS PROCESSOS DE COAGULA«√O E FLOCULA«√O NO TRATAMENTO DE EFLUENTES T XTEIS: UMA REVIS√O DE LITERATURA;ÕTALO TAENO ABREU;IFCE;ENGENHARIAS;BANNER
;;;;;
;;;;;
8993;EMISS’ES DE GASES DO EFEITO ESTUFA EM SISTEMAS AGROECOL”GICOS COMPARATIVAMENTE AO SISTEMA AGRÕCOLA CONVENCIONAL;FERNANDA ALVES ESPRICIGO;IFAL;CI NCIAS AGR¡RIAS;BANNER
8992;SILAGENS DE RESIDUO DE ABACAXI COM DIFERENTES DENSIDADES DE COMPACTA«√O: COMPOSI«√O QUÕMICA E PAR¬METROS DA FERMENTA«√O;RAPHAEL PAVESI ARAUJO;IFTO;CI NCIAS AGR¡RIAS;BANNER
8989;MOTIVA«√O ORGANIZACIONAL: UM ESTUDO DE CASO COM SERVIDORES DA PREFEITURA MUNICIPAL DE PASSA E FICA / RN;DANIEL  MARTINS DE OLIVEIRA, THIAGO  JOSÈ DE AZEVEDO LOUREIRO;IFRN;CI NCIAS SOCIAIS APLICADAS;BANNER
8988;AGROECOLOGIA E COOPERATIVISMO: SINERGIA ENTRE TEORIA E PR¡TICA;ANTÙNIO JORGE PARAENSE PAIX„O, EDLEIA APARECIDA FERREIRA SOUSA, EDUARDO TEIXEIRA MOREIRA, MARIA DO CARMO VIEIRA FILHA, M·RIO MÈDICE COSTA BARBOSA;IFPA;MULTIDISCIPLINAR;BANNER
8987;EDUCA«√O A DIST¬NCIA: O PAPEL PEDAG”GICO DA AVALIA«√O FORMATIVA NA CONSTRU«√O DO CONHECIMENTO EM AVAS;FERNANDA  LEAL;IFCE;CI NCIAS HUMANAS;ORAL
8982;PRODUTIVIDADE AGRÕCOLA E RENDIMENTO INDUSTRIAL DA CANA-DE-A«⁄CAR EM SUCESS√O ¿ ADUBA«√O VERDE EM PENEDO, ALAGOAS;DANILO CÈSAR OLIVEIRA DE CERQUEIRA, EDMAÌRIS RODRIGUES ARA˙JO, IVAN LISBOA ARA˙JO, JOSÈ THALES PANTALE„O FERREIRA, MARIA DAMIANA RODRIGUES ARA˙JO;IFAL;CI NCIAS AGR¡RIAS;BANNER
8981;ASPECTOS HIGI NICO-SANIT¡RIOS DOS ESTABELECIMENTOS COMERCIALIZADORES DE PEIXE (BOXES) DO MERCADO MUNICIPAL JOS… EMÕDIO EM TIMON/MA;JO„O WELLITON DE SOUZA  TEODORO, LUIZ ANTONIO SILVA  FIGUEIREDO FILHO, RODRIGO MACIEL  CALVET, SORAYA SARA VIANA  CASTRO;IFMA;CI NCIAS BIOL”GICAS;BANNER
